# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
59387at7147	Complete	2L	19971816	19970039	-	401.8	242	https://v10-1.orthodb.org/?query=59387at7147	uncharacterized protein LOC108098342
59417at7147	Complete	2R	10122467	10121620	-	290.1	188	https://v10-1.orthodb.org/?query=59417at7147	Superoxide dismutase, copper/zinc binding domain
59419at7147	Complete	3L	16586978	16586229	-	220.1	172	https://v10-1.orthodb.org/?query=59419at7147	Target SNARE coiled-coil homology domain
59422at7147	Complete	2R	25017138	25029290	+	413.4	301	https://v10-1.orthodb.org/?query=59422at7147	protein unzipped
59431at7147	Complete	3R	30177546	30176519	-	333.2	207	https://v10-1.orthodb.org/?query=59431at7147	Pyridoxal phosphate homeostasis protein
59434at7147	Complete	X	16800608	16798635	-	330.8	173	https://v10-1.orthodb.org/?query=59434at7147	NECAP, PHear domain
59482at7147	Complete	2R	17547001	17546473	-	279.7	146	https://v10-1.orthodb.org/?query=59482at7147	60S ribosomal protein L18a
59531at7147	Complete	2L	15038775	15037874	-	253.3	180	https://v10-1.orthodb.org/?query=59531at7147	Anamorsin
59563at7147	Complete	3L	8509644	8507600	-	569.5	460	https://v10-1.orthodb.org/?query=59563at7147	Zinc finger, CCCH-type
59619at7147	Complete	2R	17797054	17797766	+	258.4	137	https://v10-1.orthodb.org/?query=59619at7147	RGS domain
59636at7147	Complete	2R	24664550	24665365	+	298.9	155	https://v10-1.orthodb.org/?query=59636at7147	NADH dehydrogenase 
59648at7147	Complete	3R	6658028	6659289	+	319.8	158	https://v10-1.orthodb.org/?query=59648at7147	Signal peptidase complex catalytic subunit SEC11
59649at7147	Complete	3L	7240944	7240303	-	297.9	162	https://v10-1.orthodb.org/?query=59649at7147	Ribosomal protein L18e/L15P
59650at7147	Complete	2L	5047103	5047775	+	207.2	125	https://v10-1.orthodb.org/?query=59650at7147	Ankyrin repeat-containing domain
59651at7147	Complete	2R	23865522	23866577	+	232.8	133	https://v10-1.orthodb.org/?query=59651at7147	NDUFAF3/Mth938 domain-containing protein
59678at7147	Complete	2R	16589048	16587296	-	395.9	338	https://v10-1.orthodb.org/?query=59678at7147	Dolichol kinase
59700at7147	Complete	3R	9570143	9569253	-	188.6	138	https://v10-1.orthodb.org/?query=59700at7147	U6 snRNA phosphodiesterase
59703at7147	Complete	X	1357533	1356660	-	239.2	194	https://v10-1.orthodb.org/?query=59703at7147	Protein kinase domain
59733at7147	Complete	3R	6346192	6347515	+	429.3	295	https://v10-1.orthodb.org/?query=59733at7147	tRNA:m(4)X modification enzyme Trm13
59748at7147	Complete	3L	5780384	5780998	+	242.6	146	https://v10-1.orthodb.org/?query=59748at7147	Transmembrane protein 11
59757at7147	Complete	3R	8341426	8341847	+	187.0	107	https://v10-1.orthodb.org/?query=59757at7147	Small GTPase superfamily, ARF/SAR type
59768at7147	Complete	3L	6095196	6096259	+	365.7	191	https://v10-1.orthodb.org/?query=59768at7147	GOLD domain
59777at7147	Complete	3R	29862194	29863515	+	390.2	195	https://v10-1.orthodb.org/?query=59777at7147	Ribosomal protein S8e
59790at7147	Complete	X	1866016	1866801	+	280.7	163	https://v10-1.orthodb.org/?query=59790at7147	Mediator of RNA polymerase II transcription subunit 18
59792at7147	Complete	3R	18663795	18665167	+	362.8	201	https://v10-1.orthodb.org/?query=59792at7147	Golgi SNAP receptor complex member 1
59822at7147	Complete	2L	23068316	23066991	-	368.9	234	https://v10-1.orthodb.org/?query=59822at7147	RNA recognition motif domain
59823at7147	Complete	3L	834176	835461	+	405.4	274	https://v10-1.orthodb.org/?query=59823at7147	Domain of unknown function DUF1308
59843at7147	Complete	X	11922654	11921782	-	214.8	134	https://v10-1.orthodb.org/?query=59843at7147	Leucine-rich repeat
59846at7147	Complete	3R	25259363	25260033	+	318.3	160	https://v10-1.orthodb.org/?query=59846at7147	Protein RER1
59859at7147	Complete	X	4541002	4542053	+	308.0	163	https://v10-1.orthodb.org/?query=59859at7147	GOLD domain
59868at7147	Complete	3R	5592005	5593351	+	313.9	182	https://v10-1.orthodb.org/?query=59868at7147	V-type ATPase subunit E
59872at7147	Complete	3R	15482006	15482847	+	210.7	154	https://v10-1.orthodb.org/?query=59872at7147	B9 domain
59883at7147	Complete	3L	9358918	9365178	+	327.1	189	https://v10-1.orthodb.org/?query=59883at7147	Ribosome recycling factor
59918at7147	Complete	2R	23062510	23061934	-	212.4	153	https://v10-1.orthodb.org/?query=59918at7147	Dynactin subunit p22
59944at7147	Complete	X	18907501	18909086	+	339.5	171	https://v10-1.orthodb.org/?query=59944at7147	Dual specificity phosphatase
60000at7147	Complete	X	15449767	15447424	-	349.1	242	https://v10-1.orthodb.org/?query=60000at7147	Secretory carrier-associated membrane protein
60059at7147	Complete	3L	12754219	12750024	-	231.7	209	https://v10-1.orthodb.org/?query=60059at7147	Nucleotide exchange factor Fes1
60061at7147	Complete	3L	7976524	7977666	+	444.5	257	https://v10-1.orthodb.org/?query=60061at7147	UBX domain
60064at7147	Complete	3R	20618090	20620352	+	449.9	246	https://v10-1.orthodb.org/?query=60064at7147	Genetic suppressor element-like
60077at7147	Complete	3L	9370808	9370353	-	188.0	108	https://v10-1.orthodb.org/?query=60077at7147	2Fe-2S ferredoxin-like superfamily
60099at7147	Complete	X	9107144	9107929	+	372.9	178	https://v10-1.orthodb.org/?query=60099at7147	Small GTPase superfamily, ARF/SAR type
60106at7147	Complete	X	7290250	7289148	-	333.2	171	https://v10-1.orthodb.org/?query=60106at7147	GMP phosphodiesterase, delta subunit
60108at7147	Complete	2L	13811644	13812631	+	275.1	166	https://v10-1.orthodb.org/?query=60108at7147	UPF0428 family
60136at7147	Complete	3L	5141550	5140474	-	368.6	225	https://v10-1.orthodb.org/?query=60136at7147	Short-chain dehydrogenase/reductase, conserved site
60161at7147	Complete	2L	19049174	19049831	+	283.4	159	https://v10-1.orthodb.org/?query=60161at7147	Calcium load-activated calcium channel
60173at7147	Complete	3R	31737141	31737896	+	210.7	156	https://v10-1.orthodb.org/?query=60173at7147	Ribosome biogenesis protein Nop16
60178at7147	Complete	2R	15688980	15687437	-	464.0	378	https://v10-1.orthodb.org/?query=60178at7147	protein Cep89 homolog
60191at7147	Complete	2R	8901304	8900652	-	176.5	111	https://v10-1.orthodb.org/?query=60191at7147	Chromatin modification-related protein Eaf7/MRGBP
60195at7147	Complete	3R	16646927	16645176	-	186.1	156	https://v10-1.orthodb.org/?query=60195at7147	Spp2/MOS2, G-patch domain
60225at7147	Complete	3L	12504545	12505145	+	294.6	151	https://v10-1.orthodb.org/?query=60225at7147	Ubiquitin-conjugating enzyme E2
60232at7147	Complete	3L	15983373	15984181	+	322.0	146	https://v10-1.orthodb.org/?query=60232at7147	Small GTPase superfamily, ARF/SAR type
60267at7147	Complete	2R	16868311	16869076	+	320.5	184	https://v10-1.orthodb.org/?query=60267at7147	Translation elongation factor EF1B, beta/delta chains, conserved site
60271at7147	Complete	2L	16307014	16305961	-	319.3	183	https://v10-1.orthodb.org/?query=60271at7147	Transmembrane protein 147
60370at7147	Complete	3R	23767801	23768828	+	385.7	206	https://v10-1.orthodb.org/?query=60370at7147	DnaJ domain
60396at7147	Complete	2R	13128740	13128263	-	214.5	113	https://v10-1.orthodb.org/?query=60396at7147	uncharacterized protein LOC108096533
60405at7147	Complete	3R	10045415	10044629	-	216.2	149	https://v10-1.orthodb.org/?query=60405at7147	NADH dehydrogenase 
60422at7147	Complete	3L	17427069	17426310	-	197.4	157	https://v10-1.orthodb.org/?query=60422at7147	DNA-directed RNA polymerase III, subunit Rpc31
60436at7147	Complete	X	9319122	9318282	-	277.1	163	https://v10-1.orthodb.org/?query=60436at7147	Pre-mRNA-splicing factor  Cwf15/Cwc15
60441at7147	Complete	2R	2831013	2830671	-	145.9	94	https://v10-1.orthodb.org/?query=60441at7147	Gamma interferon inducible lysosomal thiol reductase GILT
60480at7147	Complete	3R	15333028	15331706	-	378.2	303	https://v10-1.orthodb.org/?query=60480at7147	FK506-binding protein
60511at7147	Complete	2L	421799	422432	+	269.8	151	https://v10-1.orthodb.org/?query=60511at7147	Small GTPase superfamily, ARF/SAR type
60518at7147	Complete	2R	9842050	9841196	-	355.1	193	https://v10-1.orthodb.org/?query=60518at7147	Longin domain
60572at7147	Complete	X	13331121	13331703	+	334.2	171	https://v10-1.orthodb.org/?query=60572at7147	Peroxiredoxin, AhpC-type
60606at7147	Complete	3L	3892845	3894255	+	245.0	171	https://v10-1.orthodb.org/?query=60606at7147	Protein of unknown function DUF4728
60624at7147	Complete	3L	11150670	11149909	-	333.5	183	https://v10-1.orthodb.org/?query=60624at7147	GK20553
60696at7147	Complete	2L	12693082	12693841	+	288.3	166	https://v10-1.orthodb.org/?query=60696at7147	PITH domain
60700at7147	Complete	X	8243076	8241580	-	350.3	214	https://v10-1.orthodb.org/?query=60700at7147	Short-chain dehydrogenase/reductase SDR
60714at7147	Complete	3R	31213543	31214584	+	405.8	243	https://v10-1.orthodb.org/?query=60714at7147	Eukaryotic rRNA processing
60733at7147	Complete	3R	12628343	12629449	+	279.8	138	https://v10-1.orthodb.org/?query=60733at7147	Phox homologous domain
60761at7147	Complete	2R	18094665	18093915	-	247.4	152	https://v10-1.orthodb.org/?query=60761at7147	Thymidylate kinase
60835at7147	Complete	3R	15214032	15214744	+	203.5	136	https://v10-1.orthodb.org/?query=60835at7147	GNAT domain
60845at7147	Complete	3L	17621378	17620297	-	411.4	211	https://v10-1.orthodb.org/?query=60845at7147	Snf7 family
60879at7147	Complete	3R	31255242	31256402	+	238.4	201	https://v10-1.orthodb.org/?query=60879at7147	CALCOCO1/2, zinc finger-C2H2 domain
60890at7147	Complete	X	16593988	16594806	+	305.8	153	https://v10-1.orthodb.org/?query=60890at7147	Ubiquitin-conjugating enzyme E2
60950at7147	Complete	3L	3615393	3616546	+	380.4	246	https://v10-1.orthodb.org/?query=60950at7147	Lipase/vitellogenin
60953at7147	Complete	3R	8677113	8678157	+	336.6	247	https://v10-1.orthodb.org/?query=60953at7147	Aminomethyltransferase, folate-binding domain
60957at7147	Complete	3L	12193603	12192498	-	380.7	268	https://v10-1.orthodb.org/?query=60957at7147	WD40-repeat-containing domain
60975at7147	Complete	3R	20174090	20174670	+	316.3	155	https://v10-1.orthodb.org/?query=60975at7147	Calponin
60981at7147	Complete	3L	16673424	16671797	-	297.1	152	https://v10-1.orthodb.org/?query=60981at7147	AP complex, mu/sigma subunit
61002at7147	Complete	2R	5671834	5672467	+	368.2	197	https://v10-1.orthodb.org/?query=61002at7147	PMP-22/EMP/MP20/Claudin superfamily
61012at7147	Complete	3R	30049402	30048811	-	269.6	168	https://v10-1.orthodb.org/?query=61012at7147	Dual specificity phosphatase
61027at7147	Complete	2R	19249824	19250793	+	226.8	179	https://v10-1.orthodb.org/?query=61027at7147	Endoplasmic reticulum resident protein 29, C-terminal
61047at7147	Complete	2R	8625525	8626099	+	228.6	153	https://v10-1.orthodb.org/?query=61047at7147	ESCRT-II complex, Vps25 subunit
61145at7147	Complete	X	6743138	6741779	-	303.6	157	https://v10-1.orthodb.org/?query=61145at7147	Ribosomal protein L22/L17
61154at7147	Complete	3R	17072797	17073732	+	283.9	152	https://v10-1.orthodb.org/?query=61154at7147	Ribosomal protein S11
61165at7147	Complete	X	11788938	11791671	+	269.2	152	https://v10-1.orthodb.org/?query=61165at7147	Calycin
61185at7147	Complete	3L	1351185	1352028	+	275.1	166	https://v10-1.orthodb.org/?query=61185at7147	Protein Iojap/ribosomal silencing factor RsfS
61280at7147	Complete	2L	9790969	9791941	+	354.9	224	https://v10-1.orthodb.org/?query=61280at7147	Oxoglutarate/iron-dependent dioxygenase
61291at7147	Complete	2R	16205965	16204299	-	227.4	165	https://v10-1.orthodb.org/?query=61291at7147	DnaJ domain
61306at7147	Complete	3R	5355184	5356577	+	173.7	105	https://v10-1.orthodb.org/?query=61306at7147	TMEM9
61331at7147	Complete	3R	30867671	30868680	+	251.7	148	https://v10-1.orthodb.org/?query=61331at7147	Insect cuticle protein
61334at7147	Complete	3L	838120	839429	+	312.3	180	https://v10-1.orthodb.org/?query=61334at7147	B-cell receptor-associated protein 29/31
61341at7147	Complete	3L	835846	836550	+	105.2	106	https://v10-1.orthodb.org/?query=61341at7147	Nuclear receptor-binding factor 2, MIT domain
61379at7147	Complete	2L	12096585	12097669	+	360.5	239	https://v10-1.orthodb.org/?query=61379at7147	C-5 cytosine methyltransferase
61425at7147	Complete	3L	9730067	9731104	+	406.6	211	https://v10-1.orthodb.org/?query=61425at7147	ATP synthase, F0 complex, subunit B
61516at7147	Complete	3R	8653120	8653738	+	247.0	141	https://v10-1.orthodb.org/?query=61516at7147	Protein SYS1 homolog
61562at7147	Complete	X	18650270	18649535	-	378.1	205	https://v10-1.orthodb.org/?query=61562at7147	CTLH, C-terminal LisH motif
61566at7147	Complete	2R	7676235	7675440	-	360.8	199	https://v10-1.orthodb.org/?query=61566at7147	Leucine-rich repeat
61573at7147	Complete	3R	15263686	15264954	+	330.0	193	https://v10-1.orthodb.org/?query=61573at7147	Nucleosome assembly protein (NAP)
61593at7147	Complete	2L	20349924	20348683	-	409.1	282	https://v10-1.orthodb.org/?query=61593at7147	Winged helix-like DNA-binding domain superfamily
61606at7147	Complete	2L	3466334	3467251	+	264.7	130	https://v10-1.orthodb.org/?query=61606at7147	NADH-ubiquinone oxidoreductase, subunit 10
61627at7147	Complete	3R	25065514	25064649	-	318.7	161	https://v10-1.orthodb.org/?query=61627at7147	L27 domain
61651at7147	Complete	3L	7250444	7249612	-	287.2	189	https://v10-1.orthodb.org/?query=61651at7147	Mediator of RNA polymerase II transcription subunit 4
61663at7147	Complete	3L	15832527	15833647	+	328.1	219	https://v10-1.orthodb.org/?query=61663at7147	Protein of unknown function with TPD sequence-motif
61689at7147	Complete	2L	20075025	20073918	-	259.6	145	https://v10-1.orthodb.org/?query=61689at7147	6-pyruvoyl tetrahydropterin synthase/QueD family
61729at7147	Complete	2R	10468700	10469443	+	326.2	154	https://v10-1.orthodb.org/?query=61729at7147	Peptidyl-prolyl cis-trans isomerase
61733at7147	Complete	2L	8517193	8516776	-	242.3	127	https://v10-1.orthodb.org/?query=61733at7147	Ribosomal protein L51, mitochondrial
61738at7147	Complete	2R	24060537	24061352	+	274.3	136	https://v10-1.orthodb.org/?query=61738at7147	Ribosomal protein L11, C-terminal
61798at7147	Complete	X	15081546	15072328	-	439.0	233	https://v10-1.orthodb.org/?query=61798at7147	Perilipin
61812at7147	Complete	3R	26912760	26911114	-	535.2	299	https://v10-1.orthodb.org/?query=61812at7147	Winged helix-like DNA-binding domain superfamily
61813at7147	Complete	3L	20452575	20449862	-	265.8	207	https://v10-1.orthodb.org/?query=61813at7147	Cut8/Sts1 superfamily
61929at7147	Complete	X	2583039	2583723	+	215.0	159	https://v10-1.orthodb.org/?query=61929at7147	GNAT domain
61944at7147	Complete	2R	10809788	10810540	+	310.7	171	https://v10-1.orthodb.org/?query=61944at7147	Transmembrane protein 223
61958at7147	Complete	3R	24161789	24162823	+	287.8	226	https://v10-1.orthodb.org/?query=61958at7147	Rab-GTPase-TBC domain
61970at7147	Complete	2L	6125248	6125752	+	334.0	161	https://v10-1.orthodb.org/?query=61970at7147	Actin-related protein 2/3 complex subunit 4
61981at7147	Complete	3L	8197621	8196745	-	342.1	163	https://v10-1.orthodb.org/?query=61981at7147	Ubiquitin-conjugating enzyme, active site
61996at7147	Complete	3L	18683901	18683221	-	353.8	180	https://v10-1.orthodb.org/?query=61996at7147	Snf7 family
61997at7147	Complete	3L	27267882	27268394	+	149.8	76	https://v10-1.orthodb.org/?query=61997at7147	Ribosomal protein L15e
62037at7147	Complete	3L	1652799	1651639	-	393.0	219	https://v10-1.orthodb.org/?query=62037at7147	Vta1, C-terminal
62098at7147	Complete	3L	1967505	1966821	-	113.7	106	https://v10-1.orthodb.org/?query=62098at7147	uncharacterized protein LOC108100368
62135at7147	Complete	3L	909297	910704	+	383.0	256	https://v10-1.orthodb.org/?query=62135at7147	Zinc finger C2H2 superfamily
62155at7147	Complete	2L	19580130	19579466	-	213.1	139	https://v10-1.orthodb.org/?query=62155at7147	Higher eukaryotic phosphomevalonate kinase
62165at7147	Complete	3R	26184046	26184606	+	256.7	114	https://v10-1.orthodb.org/?query=62165at7147	uncharacterized protein LOC108095880
62166at7147	Complete	X	3485284	3484711	-	232.1	151	https://v10-1.orthodb.org/?query=62166at7147	Mitochondrial import inner membrane translocase subunit Tim29
62188at7147	Complete	2R	24938460	24939525	+	245.4	184	https://v10-1.orthodb.org/?query=62188at7147	Protein CDV3
62190at7147	Complete	2R	10099486	10098593	-	342.1	187	https://v10-1.orthodb.org/?query=62190at7147	Ribosome assembly factor mrt4
62207at7147	Complete	3L	22868152	22867542	-	239.4	134	https://v10-1.orthodb.org/?query=62207at7147	ER membrane protein complex subunit 4
62219at7147	Complete	2L	8536059	8541233	+	343.0	292	https://v10-1.orthodb.org/?query=62219at7147	uncharacterized protein LOC108100980
62268at7147	Complete	2L	19044903	19043622	-	387.3	245	https://v10-1.orthodb.org/?query=62268at7147	Tetratricopeptide repeat
62276at7147	Complete	2L	9918081	9917445	-	308.6	160	https://v10-1.orthodb.org/?query=62276at7147	Translocon-associated protein subunit gamma
62292at7147	Complete	X	14582893	14582186	-	298.3	153	https://v10-1.orthodb.org/?query=62292at7147	Ribosomal protein/NADH dehydrogenase domain
62299at7147	Complete	2L	8364922	8365636	+	186.8	149	https://v10-1.orthodb.org/?query=62299at7147	CSN8/PSMD8/EIF3K
62308at7147	Complete	3R	10205382	10204516	-	208.5	158	https://v10-1.orthodb.org/?query=62308at7147	Protease inhibitor I35 (TIMP)
62316at7147	Complete	3L	8966968	8967892	+	316.5	176	https://v10-1.orthodb.org/?query=62316at7147	Golgi apparatus membrane protein TVP23 homolog
62360at7147	Complete	X	635483	633717	-	609.9	494	https://v10-1.orthodb.org/?query=62360at7147	Peptidase C14, caspase non-catalytic subunit p10
62374at7147	Complete	3L	233351	232659	-	152.3	125	https://v10-1.orthodb.org/?query=62374at7147	uncharacterized protein LOC108099107
62418at7147	Complete	3L	15816059	15810706	-	256.5	162	https://v10-1.orthodb.org/?query=62418at7147	Calcium channel flower
62437at7147	Complete	3R	19031570	19032272	+	252.8	179	https://v10-1.orthodb.org/?query=62437at7147	coiled-coil domain-containing protein 124
62447at7147	Complete	3R	23986485	23985475	-	327.9	189	https://v10-1.orthodb.org/?query=62447at7147	transmembrane protein 179
62475at7147	Complete	3R	18677493	18675131	-	407.6	411	https://v10-1.orthodb.org/?query=62475at7147	uncharacterized protein LOC108087243
62487at7147	Complete	3R	13694052	13695239	+	359.8	223	https://v10-1.orthodb.org/?query=62487at7147	BART domain
62494at7147	Complete	3R	20831187	20832428	+	289.9	246	https://v10-1.orthodb.org/?query=62494at7147	Zinc finger, HIT-type
62507at7147	Complete	2R	13220196	13219648	-	295.9	156	https://v10-1.orthodb.org/?query=62507at7147	CXXC motif containing zinc binding protein, eukaryotic
62527at7147	Complete	2L	13366530	13367305	+	281.4	168	https://v10-1.orthodb.org/?query=62527at7147	Glutaredoxin
62531at7147	Complete	3R	10779865	10780675	+	263.8	161	https://v10-1.orthodb.org/?query=62531at7147	Protein of unknown function DM4/12
62544at7147	Complete	3R	14898752	14899580	+	275.5	211	https://v10-1.orthodb.org/?query=62544at7147	Ribosomal RNA-processing protein 15
62640at7147	Complete	3R	7907720	7909125	+	396.9	264	https://v10-1.orthodb.org/?query=62640at7147	Transcription initiation factor TFIID subunit 7
62645at7147	Complete	2R	24119998	24121999	+	211.4	144	https://v10-1.orthodb.org/?query=62645at7147	Domain of unknown function DUF4802
62664at7147	Complete	3L	11992869	11992155	-	370.1	202	https://v10-1.orthodb.org/?query=62664at7147	Phosducin, thioredoxin-like domain
62670at7147	Complete	2R	20326722	20325966	-	343.8	209	https://v10-1.orthodb.org/?query=62670at7147	Mediator of RNA polymerase II transcription subunit 8
62679at7147	Complete	3R	21074006	21076795	+	273.0	157	https://v10-1.orthodb.org/?query=62679at7147	DM DNA-binding domain
62707at7147	Complete	X	18780680	18781188	+	241.1	126	https://v10-1.orthodb.org/?query=62707at7147	Actin-depolymerising factor homology domain
62712at7147	Complete	3L	11711203	11710679	-	245.4	118	https://v10-1.orthodb.org/?query=62712at7147	Protein quiver
62714at7147	Complete	2R	9110895	9111479	+	285.7	144	https://v10-1.orthodb.org/?query=62714at7147	RNA-binding domain superfamily
62739at7147	Complete	2R	21292084	21291288	-	289.5	172	https://v10-1.orthodb.org/?query=62739at7147	Glycolipid transfer protein domain
62774at7147	Complete	3R	20817802	20817080	-	238.3	134	https://v10-1.orthodb.org/?query=62774at7147	Erg28
62825at7147	Complete	3R	8013069	8011111	-	490.9	391	https://v10-1.orthodb.org/?query=62825at7147	Ubiquitin-associated domain
62833at7147	Complete	3L	1665250	1666241	+	387.0	222	https://v10-1.orthodb.org/?query=62833at7147	Telomere length and silencing protein 1
62890at7147	Complete	3L	18106661	18107396	+	234.4	163	https://v10-1.orthodb.org/?query=62890at7147	28S ribosomal protein S26
62959at7147	Complete	3R	29197633	29199154	+	206.0	123	https://v10-1.orthodb.org/?query=62959at7147	Reeler domain
62998at7147	Complete	3R	19029153	19030069	+	361.0	226	https://v10-1.orthodb.org/?query=62998at7147	Pyrroline-5-carboxylate reductase
63025at7147	Complete	3L	21281302	21280691	-	230.6	121	https://v10-1.orthodb.org/?query=63025at7147	Glycine cleavage system H protein
63078at7147	Complete	3R	31596158	31594926	-	336.7	202	https://v10-1.orthodb.org/?query=63078at7147	60S ribosomal protein L6
63091at7147	Complete	X	6673735	6672618	-	335.3	199	https://v10-1.orthodb.org/?query=63091at7147	Luc7-related
63174at7147	Complete	3R	10224656	10223917	-	162.4	115	https://v10-1.orthodb.org/?query=63174at7147	EF-hand domain
63194at7147	Complete	2R	23698223	23698926	+	282.8	145	https://v10-1.orthodb.org/?query=63194at7147	Ribosomal protein/NADH dehydrogenase domain
63205at7147	Complete	3L	20519007	20515334	-	227.9	158	https://v10-1.orthodb.org/?query=63205at7147	BNIP3
63304at7147	Complete	3R	16733463	16732725	-	198.0	133	https://v10-1.orthodb.org/?query=63304at7147	Homeobox domain
63305at7147	Complete	3R	23061183	23058898	-	334.8	257	https://v10-1.orthodb.org/?query=63305at7147	WW domain
63380at7147	Complete	2R	17591032	17591763	+	137.6	124	https://v10-1.orthodb.org/?query=63380at7147	PH-like domain superfamily
63398at7147	Complete	2L	17590239	17590995	+	267.6	139	https://v10-1.orthodb.org/?query=63398at7147	Myc-type, basic helix-loop-helix (bHLH) domain
63412at7147	Complete	3L	13387777	13386717	-	466.1	276	https://v10-1.orthodb.org/?query=63412at7147	Protein of unknown function DUF92, TMEM19
63427at7147	Complete	X	11325185	11324672	-	294.4	132	https://v10-1.orthodb.org/?query=63427at7147	G10 protein
63429at7147	Complete	3R	4950751	4950281	-	267.6	122	https://v10-1.orthodb.org/?query=63429at7147	Ubiquitin-conjugating enzyme E2
63435at7147	Complete	X	5620290	5619876	-	284.5	133	https://v10-1.orthodb.org/?query=63435at7147	EF-hand domain
63439at7147	Complete	3R	24163356	24162873	-	261.9	132	https://v10-1.orthodb.org/?query=63439at7147	28S ribosomal protein S24, mitochondrial
63494at7147	Complete	3L	4225703	4224839	-	248.1	173	https://v10-1.orthodb.org/?query=63494at7147	Immunoglobulin-like domain
63495at7147	Complete	3R	16933031	16929391	-	246.9	132	https://v10-1.orthodb.org/?query=63495at7147	Homeobox domain
63528at7147	Complete	X	9889159	9888400	-	211.4	144	https://v10-1.orthodb.org/?query=63528at7147	uncharacterized protein LOC108097455
63584at7147	Complete	2L	21166552	21166102	-	215.5	119	https://v10-1.orthodb.org/?query=63584at7147	NADH dehydrogenase 
63623at7147	Complete	3R	23758762	23759483	+	319.4	164	https://v10-1.orthodb.org/?query=63623at7147	Dual specificity phosphatase
63626at7147	Complete	2L	21355525	21356802	+	325.3	205	https://v10-1.orthodb.org/?query=63626at7147	Tetraspanin
63631at7147	Complete	3R	20823968	20823391	-	213.3	124	https://v10-1.orthodb.org/?query=63631at7147	EF-hand domain
63685at7147	Complete	3L	21635384	21636119	+	229.2	133	https://v10-1.orthodb.org/?query=63685at7147	ORMDL family
63687at7147	Complete	3R	23959028	23962092	+	258.3	127	https://v10-1.orthodb.org/?query=63687at7147	AP complex subunit sigma
63760at7147	Complete	3L	18149045	18153343	+	211.1	126	https://v10-1.orthodb.org/?query=63760at7147	uncharacterized protein LOC108099984
63807at7147	Complete	2R	23844646	23843725	-	255.3	164	https://v10-1.orthodb.org/?query=63807at7147	Target SNARE coiled-coil homology domain
63838at7147	Complete	3L	7915033	7913788	-	519.6	326	https://v10-1.orthodb.org/?query=63838at7147	Transmembrane protein 43 family
63868at7147	Complete	3R	8562508	8561947	-	217.4	118	https://v10-1.orthodb.org/?query=63868at7147	Ribosomal protein S18
63882at7147	Complete	2L	4979268	4978568	-	280.1	162	https://v10-1.orthodb.org/?query=63882at7147	Inosine triphosphate pyrophosphatase
63901at7147	Complete	X	2948105	2948921	+	341.6	211	https://v10-1.orthodb.org/?query=63901at7147	Short-chain dehydrogenase/reductase, conserved site
63928at7147	Complete	2L	2579954	2579361	-	215.1	122	https://v10-1.orthodb.org/?query=63928at7147	NADH dehydrogenase 
63978at7147	Complete	2L	5519812	5518988	-	335.8	183	https://v10-1.orthodb.org/?query=63978at7147	Mitochondrial import inner membrane translocase subunit Tim21
63988at7147	Complete	2R	17564907	17565777	+	297.1	188	https://v10-1.orthodb.org/?query=63988at7147	FAM192A/Fyv6, N-terminal
63993at7147	Complete	3R	22686350	22685504	-	261.9	190	https://v10-1.orthodb.org/?query=63993at7147	NADP-dependent oxidoreductase domain
64034at7147	Complete	X	6678084	6677365	-	239.7	137	https://v10-1.orthodb.org/?query=64034at7147	NADH dehydrogenase 
64047at7147	Complete	2R	9207764	9209102	+	187.5	199	https://v10-1.orthodb.org/?query=64047at7147	ATPase, V1 complex, subunit S1
64062at7147	Complete	2R	14852964	14853799	+	383.2	206	https://v10-1.orthodb.org/?query=64062at7147	RuvA domain 2-like
64099at7147	Complete	2L	4403336	4403861	+	302.6	134	https://v10-1.orthodb.org/?query=64099at7147	Dim1 family
64101at7147	Complete	3R	26452860	26453706	+	211.5	112	https://v10-1.orthodb.org/?query=64101at7147	golgin subfamily A member 7
64113at7147	Complete	3L	10882962	10883485	+	229.7	127	https://v10-1.orthodb.org/?query=64113at7147	MIP18 family-like
64137at7147	Complete	X	4647966	4648586	+	186.2	127	https://v10-1.orthodb.org/?query=64137at7147	Ribosomal protein L30, ferredoxin-like fold domain
64145at7147	Complete	2R	24969226	24968557	-	384.3	181	https://v10-1.orthodb.org/?query=64145at7147	Ribosomal protein L19
64151at7147	Complete	3L	9971972	9971212	-	181.5	141	https://v10-1.orthodb.org/?query=64151at7147	Tumour suppressing sub-chromosomal transferable candidate 4
64192at7147	Complete	2R	25036616	25039374	+	270.0	243	https://v10-1.orthodb.org/?query=64192at7147	neuropeptide-like 1 isoform X1
64239at7147	Complete	X	12909437	12908346	-	359.6	210	https://v10-1.orthodb.org/?query=64239at7147	Sds3-like
64273at7147	Complete	2L	10255815	10254834	-	222.8	133	https://v10-1.orthodb.org/?query=64273at7147	FUN14
64310at7147	Complete	2R	10480038	10479099	-	355.2	194	https://v10-1.orthodb.org/?query=64310at7147	Translin
64344at7147	Complete	3R	10331618	10332596	+	219.2	175	https://v10-1.orthodb.org/?query=64344at7147	CBF1-interacting co-repressor CIR, N-terminal domain
